,ID,Verb,Embedding,Context,Target,target.LMEDS,MatrixOrComplement,CollapsedProminence,PredType,Answer
2412,369,think,negation,"A: Right. And, see that's my only problem with, uh, making you, um, you know, get the check and everything is, I guess bad guys, if you want to call them bad guys, they are going to get a gun no matter what. B: Uh-huh. A: They're not,",I don't think they're going to go to a gun store or pawn shop and get it the right way when there's a check.,I don't think they're going to go to a gun store or pawn shop and get it the right way when there's a check.,broad,BROAD,Non-Factive,-2
2413,369,think,negation,"A: Right. And, see that's my only problem with, uh, making you, um, you know, get the check and everything is, I guess bad guys, if you want to call them bad guys, they are going to get a gun no matter what. B: Uh-huh. A: They're not,",I don't think they're going to go to a gun store or pawn shop and get it the right way when there's a check.,I don't think they're going to go to a gun store or pawn shop and get it the right way when there's a check.,broad,BROAD,Non-Factive,-2
2414,370,think,negation,"B: But, I don't get into uh, the real women libber movement, you know. A: No, I don't either.",I don't think they're ever going to prove that men and women are equal.,I don't think they're ever going to prove that men and women are equal.,broad,BROAD,Non-Factive,-3
2415,370,think,negation,"B: But, I don't get into uh, the real women libber movement, you know. A: No, I don't either.",I don't think they're ever going to prove that men and women are equal.,I don't think they're ever going to prove that men and women are equal.,broad,BROAD,Non-Factive,-3
2416,370,think,negation,"B: But, I don't get into uh, the real women libber movement, you know. A: No, I don't either.",I don't think they're ever going to prove that men and women are equal.,I don't think they're ever going to prove that men and women are equal.,broad,BROAD,Non-Factive,-3
2417,370,think,negation,"B: But, I don't get into uh, the real women libber movement, you know. A: No, I don't either.",I don't think they're ever going to prove that men and women are equal.,I don't think they're ever going to prove that men and women are equal.,broad,BROAD,Non-Factive,-3
2418,370,think,negation,"B: But, I don't get into uh, the real women libber movement, you know. A: No, I don't either.",I don't think they're ever going to prove that men and women are equal.,I don't think they're ever going to prove that men and women are equal.,broad,BROAD,Non-Factive,-2
2419,370,think,negation,"B: But, I don't get into uh, the real women libber movement, you know. A: No, I don't either.",I don't think they're ever going to prove that men and women are equal.,I don't think they're ever going to prove that men and women are equal.,broad,BROAD,Non-Factive,-3
2420,370,think,negation,"B: But, I don't get into uh, the real women libber movement, you know. A: No, I don't either.",I don't think they're ever going to prove that men and women are equal.,I don't think they're ever going to prove that men and women are equal.,broad,BROAD,Non-Factive,-2
2421,370,think,negation,"B: But, I don't get into uh, the real women libber movement, you know. A: No, I don't either.",I don't think they're ever going to prove that men and women are equal.,I don't think they're ever going to prove that men and women are equal.,broad,BROAD,Non-Factive,-2
2422,370,think,negation,"B: But, I don't get into uh, the real women libber movement, you know. A: No, I don't either.",I don't think they're ever going to prove that men and women are equal.,I don't think they're ever going to prove that men and women are equal.,broad,BROAD,Non-Factive,-3
2423,370,think,negation,"B: But, I don't get into uh, the real women libber movement, you know. A: No, I don't either.",I don't think they're ever going to prove that men and women are equal.,I don't think they're ever going to prove that men and women are equal.,broad,BROAD,Non-Factive,-3
2424,370,think,negation,"B: But, I don't get into uh, the real women libber movement, you know. A: No, I don't either.",I don't think they're ever going to prove that men and women are equal.,I don't think they're ever going to prove that men and women are equal.,broad,BROAD,Non-Factive,-3
2425,371,think,negation,B: That's it. A: And that's not one of those things that you can turn the wheel back and reverse everything. B: Uh-huh.,"Well, right now our laws are so liberal that, uh, even with the death penalty in effect, I don't think that, uh, they're going to use it, uh, too frequently.","I don't think that, uh, they're going to use it, uh, too frequently.",compl,COMPLEMENT,Non-Factive,3
2426,371,think,negation,B: That's it. A: And that's not one of those things that you can turn the wheel back and reverse everything. B: Uh-huh.,"Well, right now our laws are so liberal that, uh, even with the death penalty in effect, I don't think that, uh, they're going to use it, uh, too frequently.","I don't think that, uh, they're going to use it, uh, too frequently.",compl,COMPLEMENT,Non-Factive,-3
2427,371,think,negation,B: That's it. A: And that's not one of those things that you can turn the wheel back and reverse everything. B: Uh-huh.,"Well, right now our laws are so liberal that, uh, even with the death penalty in effect, I don't think that, uh, they're going to use it, uh, too frequently.","I don't think that, uh, they're going to use it, uh, too frequently.",compl,COMPLEMENT,Non-Factive,-2
2428,371,think,negation,B: That's it. A: And that's not one of those things that you can turn the wheel back and reverse everything. B: Uh-huh.,"Well, right now our laws are so liberal that, uh, even with the death penalty in effect, I don't think that, uh, they're going to use it, uh, too frequently.","I don't think that, uh, they're going to use it, uh, too frequently.",compl,COMPLEMENT,Non-Factive,-2
2429,371,think,negation,B: That's it. A: And that's not one of those things that you can turn the wheel back and reverse everything. B: Uh-huh.,"Well, right now our laws are so liberal that, uh, even with the death penalty in effect, I don't think that, uh, they're going to use it, uh, too frequently.","I don't think that, uh, they're going to use it, uh, too frequently.",compl,COMPLEMENT,Non-Factive,-3
2430,371,think,negation,B: That's it. A: And that's not one of those things that you can turn the wheel back and reverse everything. B: Uh-huh.,"Well, right now our laws are so liberal that, uh, even with the death penalty in effect, I don't think that, uh, they're going to use it, uh, too frequently.","I don't think that, uh, they're going to use it, uh, too frequently.",compl,COMPLEMENT,Non-Factive,-3
2431,371,think,negation,B: That's it. A: And that's not one of those things that you can turn the wheel back and reverse everything. B: Uh-huh.,"Well, right now our laws are so liberal that, uh, even with the death penalty in effect, I don't think that, uh, they're going to use it, uh, too frequently.","I don't think that, uh, they're going to use it, uh, too frequently.",compl,COMPLEMENT,Non-Factive,0
2432,371,think,negation,B: That's it. A: And that's not one of those things that you can turn the wheel back and reverse everything. B: Uh-huh.,"Well, right now our laws are so liberal that, uh, even with the death penalty in effect, I don't think that, uh, they're going to use it, uh, too frequently.","I don't think that, uh, they're going to use it, uh, too frequently.",compl,COMPLEMENT,Non-Factive,-3
2433,371,think,negation,B: That's it. A: And that's not one of those things that you can turn the wheel back and reverse everything. B: Uh-huh.,"Well, right now our laws are so liberal that, uh, even with the death penalty in effect, I don't think that, uh, they're going to use it, uh, too frequently.","I don't think that, uh, they're going to use it, uh, too frequently.",compl,COMPLEMENT,Non-Factive,-3
2434,373,think,negation,"A: I do too. I believe about ten years ago that we went through a terrible time, but I don't, I believe that they're better now, you know, wh-, B: I think so.",I think so. I don't think they're shoddy.,I don't think they're shoddy.,complAll,COMPLEMENT,Non-Factive,-3
2435,373,think,negation,"A: I do too. I believe about ten years ago that we went through a terrible time, but I don't, I believe that they're better now, you know, wh-, B: I think so.",I think so. I don't think they're shoddy.,I don't think they're shoddy.,complAll,COMPLEMENT,Non-Factive,-2
2436,373,think,negation,"A: I do too. I believe about ten years ago that we went through a terrible time, but I don't, I believe that they're better now, you know, wh-, B: I think so.",I think so. I don't think they're shoddy.,I don't think they're shoddy.,complAll,COMPLEMENT,Non-Factive,-2
2437,373,think,negation,"A: I do too. I believe about ten years ago that we went through a terrible time, but I don't, I believe that they're better now, you know, wh-, B: I think so.",I think so. I don't think they're shoddy.,I don't think they're shoddy.,complAll,COMPLEMENT,Non-Factive,-3
2438,373,think,negation,"A: I do too. I believe about ten years ago that we went through a terrible time, but I don't, I believe that they're better now, you know, wh-, B: I think so.",I think so. I don't think they're shoddy.,I don't think they're shoddy.,complAll,COMPLEMENT,Non-Factive,-3
2439,373,think,negation,"A: I do too. I believe about ten years ago that we went through a terrible time, but I don't, I believe that they're better now, you know, wh-, B: I think so.",I think so. I don't think they're shoddy.,I don't think they're shoddy.,complAll,COMPLEMENT,Non-Factive,-3
2440,373,think,negation,"A: I do too. I believe about ten years ago that we went through a terrible time, but I don't, I believe that they're better now, you know, wh-, B: I think so.",I think so. I don't think they're shoddy.,I don't think they're shoddy.,complAll,COMPLEMENT,Non-Factive,-2
2441,373,think,negation,"A: I do too. I believe about ten years ago that we went through a terrible time, but I don't, I believe that they're better now, you know, wh-, B: I think so.",I think so. I don't think they're shoddy.,I don't think they're shoddy.,complAll,COMPLEMENT,Non-Factive,-2
2442,373,think,negation,"A: I do too. I believe about ten years ago that we went through a terrible time, but I don't, I believe that they're better now, you know, wh-, B: I think so.",I think so. I don't think they're shoddy.,I don't think they're shoddy.,complAll,COMPLEMENT,Non-Factive,2
2443,376,think,negation,"B: you know, sometimes I would go over, but you know, it wouldn't hit me in a big way because I knew that, uh, I would have it covered in that respect. A: Right.  Right. That's good.","I don't think we've gone that far, to pay it you know, in advance before we spend it.","I don't think we've gone that far, to pay it you know, in advance before we spend it.",complAll,COMPLEMENT,Non-Factive,-1
2444,376,think,negation,"B: you know, sometimes I would go over, but you know, it wouldn't hit me in a big way because I knew that, uh, I would have it covered in that respect. A: Right.  Right. That's good.","I don't think we've gone that far, to pay it you know, in advance before we spend it.","I don't think we've gone that far, to pay it you know, in advance before we spend it.",complAll,COMPLEMENT,Non-Factive,-3
2445,376,think,negation,"B: you know, sometimes I would go over, but you know, it wouldn't hit me in a big way because I knew that, uh, I would have it covered in that respect. A: Right.  Right. That's good.","I don't think we've gone that far, to pay it you know, in advance before we spend it.","I don't think we've gone that far, to pay it you know, in advance before we spend it.",complAll,COMPLEMENT,Non-Factive,-1
2446,376,think,negation,"B: you know, sometimes I would go over, but you know, it wouldn't hit me in a big way because I knew that, uh, I would have it covered in that respect. A: Right.  Right. That's good.","I don't think we've gone that far, to pay it you know, in advance before we spend it.","I don't think we've gone that far, to pay it you know, in advance before we spend it.",complAll,COMPLEMENT,Non-Factive,-1
2447,376,think,negation,"B: you know, sometimes I would go over, but you know, it wouldn't hit me in a big way because I knew that, uh, I would have it covered in that respect. A: Right.  Right. That's good.","I don't think we've gone that far, to pay it you know, in advance before we spend it.","I don't think we've gone that far, to pay it you know, in advance before we spend it.",complAll,COMPLEMENT,Non-Factive,-2
2448,376,think,negation,"B: you know, sometimes I would go over, but you know, it wouldn't hit me in a big way because I knew that, uh, I would have it covered in that respect. A: Right.  Right. That's good.","I don't think we've gone that far, to pay it you know, in advance before we spend it.","I don't think we've gone that far, to pay it you know, in advance before we spend it.",complAll,COMPLEMENT,Non-Factive,-1
2449,376,think,negation,"B: you know, sometimes I would go over, but you know, it wouldn't hit me in a big way because I knew that, uh, I would have it covered in that respect. A: Right.  Right. That's good.","I don't think we've gone that far, to pay it you know, in advance before we spend it.","I don't think we've gone that far, to pay it you know, in advance before we spend it.",complAll,COMPLEMENT,Non-Factive,-1
2450,376,think,negation,"B: you know, sometimes I would go over, but you know, it wouldn't hit me in a big way because I knew that, uh, I would have it covered in that respect. A: Right.  Right. That's good.","I don't think we've gone that far, to pay it you know, in advance before we spend it.","I don't think we've gone that far, to pay it you know, in advance before we spend it.",complAll,COMPLEMENT,Non-Factive,-2
2451,376,think,negation,"B: you know, sometimes I would go over, but you know, it wouldn't hit me in a big way because I knew that, uh, I would have it covered in that respect. A: Right.  Right. That's good.","I don't think we've gone that far, to pay it you know, in advance before we spend it.","I don't think we've gone that far, to pay it you know, in advance before we spend it.",complAll,COMPLEMENT,Non-Factive,-3
2452,376,think,negation,"B: you know, sometimes I would go over, but you know, it wouldn't hit me in a big way because I knew that, uh, I would have it covered in that respect. A: Right.  Right. That's good.","I don't think we've gone that far, to pay it you know, in advance before we spend it.","I don't think we've gone that far, to pay it you know, in advance before we spend it.",complAll,COMPLEMENT,Non-Factive,2
2453,377,think,negation,"B: uh, what kind of camping do they like best? Do they like it where they have tents and, uh, do they cook on stoves? A: Um, yes, they've, well, no, actually I remember, they have taken the heavy cast iron dutch ovens and done their cooking there over the fire,","they have taken the heavy cast iron dutch ovens and done their cooking there over the fire, and I don't think they've taken the stoves.",I don't think they've taken the stoves,matrix,MATRIX,Non-Factive,-2
2454,377,think,negation,"B: uh, what kind of camping do they like best? Do they like it where they have tents and, uh, do they cook on stoves? A: Um, yes, they've, well, no, actually I remember, they have taken the heavy cast iron dutch ovens and done their cooking there over the fire,","they have taken the heavy cast iron dutch ovens and done their cooking there over the fire, and I don't think they've taken the stoves.",I don't think they've taken the stoves,matrix,MATRIX,Non-Factive,0
2455,377,think,negation,"B: uh, what kind of camping do they like best? Do they like it where they have tents and, uh, do they cook on stoves? A: Um, yes, they've, well, no, actually I remember, they have taken the heavy cast iron dutch ovens and done their cooking there over the fire,","they have taken the heavy cast iron dutch ovens and done their cooking there over the fire, and I don't think they've taken the stoves.",I don't think they've taken the stoves,matrix,MATRIX,Non-Factive,-1
2456,377,think,negation,"B: uh, what kind of camping do they like best? Do they like it where they have tents and, uh, do they cook on stoves? A: Um, yes, they've, well, no, actually I remember, they have taken the heavy cast iron dutch ovens and done their cooking there over the fire,","they have taken the heavy cast iron dutch ovens and done their cooking there over the fire, and I don't think they've taken the stoves.",I don't think they've taken the stoves,matrix,MATRIX,Non-Factive,3
2457,377,think,negation,"B: uh, what kind of camping do they like best? Do they like it where they have tents and, uh, do they cook on stoves? A: Um, yes, they've, well, no, actually I remember, they have taken the heavy cast iron dutch ovens and done their cooking there over the fire,","they have taken the heavy cast iron dutch ovens and done their cooking there over the fire, and I don't think they've taken the stoves.",I don't think they've taken the stoves,matrix,MATRIX,Non-Factive,-1
2458,377,think,negation,"B: uh, what kind of camping do they like best? Do they like it where they have tents and, uh, do they cook on stoves? A: Um, yes, they've, well, no, actually I remember, they have taken the heavy cast iron dutch ovens and done their cooking there over the fire,","they have taken the heavy cast iron dutch ovens and done their cooking there over the fire, and I don't think they've taken the stoves.",I don't think they've taken the stoves,matrix,MATRIX,Non-Factive,-1
2459,377,think,negation,"B: uh, what kind of camping do they like best? Do they like it where they have tents and, uh, do they cook on stoves? A: Um, yes, they've, well, no, actually I remember, they have taken the heavy cast iron dutch ovens and done their cooking there over the fire,","they have taken the heavy cast iron dutch ovens and done their cooking there over the fire, and I don't think they've taken the stoves.",I don't think they've taken the stoves,matrix,MATRIX,Non-Factive,-2
2460,377,think,negation,"B: uh, what kind of camping do they like best? Do they like it where they have tents and, uh, do they cook on stoves? A: Um, yes, they've, well, no, actually I remember, they have taken the heavy cast iron dutch ovens and done their cooking there over the fire,","they have taken the heavy cast iron dutch ovens and done their cooking there over the fire, and I don't think they've taken the stoves.",I don't think they've taken the stoves,matrix,MATRIX,Non-Factive,-2
2461,377,think,negation,"B: uh, what kind of camping do they like best? Do they like it where they have tents and, uh, do they cook on stoves? A: Um, yes, they've, well, no, actually I remember, they have taken the heavy cast iron dutch ovens and done their cooking there over the fire,","they have taken the heavy cast iron dutch ovens and done their cooking there over the fire, and I don't think they've taken the stoves.",I don't think they've taken the stoves,matrix,MATRIX,Non-Factive,-2
2462,377,think,negation,"B: uh, what kind of camping do they like best? Do they like it where they have tents and, uh, do they cook on stoves? A: Um, yes, they've, well, no, actually I remember, they have taken the heavy cast iron dutch ovens and done their cooking there over the fire,","they have taken the heavy cast iron dutch ovens and done their cooking there over the fire, and I don't think they've taken the stoves.",I don't think they've taken the stoves,matrix,MATRIX,Non-Factive,-2
2463,377,think,negation,"B: uh, what kind of camping do they like best? Do they like it where they have tents and, uh, do they cook on stoves? A: Um, yes, they've, well, no, actually I remember, they have taken the heavy cast iron dutch ovens and done their cooking there over the fire,","they have taken the heavy cast iron dutch ovens and done their cooking there over the fire, and I don't think they've taken the stoves.",I don't think they've taken the stoves,matrix,MATRIX,Non-Factive,-2
2464,378,guess,negation,"A: Well I hadn't either, B: Yeah. A: We hadn't, you know, like I said, we,",I don't even guess they've even thought about sending the schedules out yet.,I don't even guess they've even thought about sending the schedules out yet.,compl,COMPLEMENT,Non-Factive,0
2465,378,guess,negation,"A: Well I hadn't either, B: Yeah. A: We hadn't, you know, like I said, we,",I don't even guess they've even thought about sending the schedules out yet.,I don't even guess they've even thought about sending the schedules out yet.,compl,COMPLEMENT,Non-Factive,-2
2466,378,guess,negation,"A: Well I hadn't either, B: Yeah. A: We hadn't, you know, like I said, we,",I don't even guess they've even thought about sending the schedules out yet.,I don't even guess they've even thought about sending the schedules out yet.,compl,COMPLEMENT,Non-Factive,-2
2467,378,guess,negation,"A: Well I hadn't either, B: Yeah. A: We hadn't, you know, like I said, we,",I don't even guess they've even thought about sending the schedules out yet.,I don't even guess they've even thought about sending the schedules out yet.,compl,COMPLEMENT,Non-Factive,-2
2468,378,guess,negation,"A: Well I hadn't either, B: Yeah. A: We hadn't, you know, like I said, we,",I don't even guess they've even thought about sending the schedules out yet.,I don't even guess they've even thought about sending the schedules out yet.,compl,COMPLEMENT,Non-Factive,-2
2469,378,guess,negation,"A: Well I hadn't either, B: Yeah. A: We hadn't, you know, like I said, we,",I don't even guess they've even thought about sending the schedules out yet.,I don't even guess they've even thought about sending the schedules out yet.,compl,COMPLEMENT,Non-Factive,-2
2470,378,guess,negation,"A: Well I hadn't either, B: Yeah. A: We hadn't, you know, like I said, we,",I don't even guess they've even thought about sending the schedules out yet.,I don't even guess they've even thought about sending the schedules out yet.,compl,COMPLEMENT,Non-Factive,3
2471,378,guess,negation,"A: Well I hadn't either, B: Yeah. A: We hadn't, you know, like I said, we,",I don't even guess they've even thought about sending the schedules out yet.,I don't even guess they've even thought about sending the schedules out yet.,compl,COMPLEMENT,Non-Factive,-1
2472,378,guess,negation,"A: Well I hadn't either, B: Yeah. A: We hadn't, you know, like I said, we,",I don't even guess they've even thought about sending the schedules out yet.,I don't even guess they've even thought about sending the schedules out yet.,compl,COMPLEMENT,Non-Factive,-1
2473,379,think,negation,"A: but, it was interesting to, I don't know if they're making them better or not, it's hard to say. I think they more of their parts plastic, which, you know, makes things break easier, but I think the technology is better. B: I think technology is better, I'm not sure. I think you've got a good point with the plastic and that. A: About quality. B:","I don't think necessarily that, things are being made better uh, you know.","I don't think necessarily that, things are being made better uh, you know.",complAll,COMPLEMENT,Non-Factive,-3
2474,379,think,negation,"A: but, it was interesting to, I don't know if they're making them better or not, it's hard to say. I think they more of their parts plastic, which, you know, makes things break easier, but I think the technology is better. B: I think technology is better, I'm not sure. I think you've got a good point with the plastic and that. A: About quality. B:","I don't think necessarily that, things are being made better uh, you know.","I don't think necessarily that, things are being made better uh, you know.",complAll,COMPLEMENT,Non-Factive,-2
2475,379,think,negation,"A: but, it was interesting to, I don't know if they're making them better or not, it's hard to say. I think they more of their parts plastic, which, you know, makes things break easier, but I think the technology is better. B: I think technology is better, I'm not sure. I think you've got a good point with the plastic and that. A: About quality. B:","I don't think necessarily that, things are being made better uh, you know.","I don't think necessarily that, things are being made better uh, you know.",complAll,COMPLEMENT,Non-Factive,-1
2476,379,think,negation,"A: but, it was interesting to, I don't know if they're making them better or not, it's hard to say. I think they more of their parts plastic, which, you know, makes things break easier, but I think the technology is better. B: I think technology is better, I'm not sure. I think you've got a good point with the plastic and that. A: About quality. B:","I don't think necessarily that, things are being made better uh, you know.","I don't think necessarily that, things are being made better uh, you know.",complAll,COMPLEMENT,Non-Factive,-2
2477,379,think,negation,"A: but, it was interesting to, I don't know if they're making them better or not, it's hard to say. I think they more of their parts plastic, which, you know, makes things break easier, but I think the technology is better. B: I think technology is better, I'm not sure. I think you've got a good point with the plastic and that. A: About quality. B:","I don't think necessarily that, things are being made better uh, you know.","I don't think necessarily that, things are being made better uh, you know.",complAll,COMPLEMENT,Non-Factive,-1
2478,379,think,negation,"A: but, it was interesting to, I don't know if they're making them better or not, it's hard to say. I think they more of their parts plastic, which, you know, makes things break easier, but I think the technology is better. B: I think technology is better, I'm not sure. I think you've got a good point with the plastic and that. A: About quality. B:","I don't think necessarily that, things are being made better uh, you know.","I don't think necessarily that, things are being made better uh, you know.",complAll,COMPLEMENT,Non-Factive,-2
2479,379,think,negation,"A: but, it was interesting to, I don't know if they're making them better or not, it's hard to say. I think they more of their parts plastic, which, you know, makes things break easier, but I think the technology is better. B: I think technology is better, I'm not sure. I think you've got a good point with the plastic and that. A: About quality. B:","I don't think necessarily that, things are being made better uh, you know.","I don't think necessarily that, things are being made better uh, you know.",complAll,COMPLEMENT,Non-Factive,-2
2480,379,think,negation,"A: but, it was interesting to, I don't know if they're making them better or not, it's hard to say. I think they more of their parts plastic, which, you know, makes things break easier, but I think the technology is better. B: I think technology is better, I'm not sure. I think you've got a good point with the plastic and that. A: About quality. B:","I don't think necessarily that, things are being made better uh, you know.","I don't think necessarily that, things are being made better uh, you know.",complAll,COMPLEMENT,Non-Factive,-3
2481,379,think,negation,"A: but, it was interesting to, I don't know if they're making them better or not, it's hard to say. I think they more of their parts plastic, which, you know, makes things break easier, but I think the technology is better. B: I think technology is better, I'm not sure. I think you've got a good point with the plastic and that. A: About quality. B:","I don't think necessarily that, things are being made better uh, you know.","I don't think necessarily that, things are being made better uh, you know.",complAll,COMPLEMENT,Non-Factive,-2
2482,381,think,negation,"A: Good morning. Um, I mean, if I start this I just wanted to say that, um, one of the things that I don't think we really understood about the middle eastern situation is that they're a totally different type of people than we are, and I mean they think differently and their idea of what is justice is totally different from ours. and right now, I think that that's been proven in the fact that, um, they have just, well, anyway, I just think that, you know, the United States policy over there, I think we should just leave them alone. I really do. in a major way because um, that whole region over there, I think needs to settle its own differences within itself. B: Yeah. A: And that's the course that they should go, I mean, you know, we can maybe help them a little bit, prompt them,",but I don't think this intervention at such high levels should be going on.,but I don't think this intervention at such high levels should be going on.,complAll,COMPLEMENT,Non-Factive,-3
2483,381,think,negation,"A: Good morning. Um, I mean, if I start this I just wanted to say that, um, one of the things that I don't think we really understood about the middle eastern situation is that they're a totally different type of people than we are, and I mean they think differently and their idea of what is justice is totally different from ours. and right now, I think that that's been proven in the fact that, um, they have just, well, anyway, I just think that, you know, the United States policy over there, I think we should just leave them alone. I really do. in a major way because um, that whole region over there, I think needs to settle its own differences within itself. B: Yeah. A: And that's the course that they should go, I mean, you know, we can maybe help them a little bit, prompt them,",but I don't think this intervention at such high levels should be going on.,but I don't think this intervention at such high levels should be going on.,complAll,COMPLEMENT,Non-Factive,-3
2484,381,think,negation,"A: Good morning. Um, I mean, if I start this I just wanted to say that, um, one of the things that I don't think we really understood about the middle eastern situation is that they're a totally different type of people than we are, and I mean they think differently and their idea of what is justice is totally different from ours. and right now, I think that that's been proven in the fact that, um, they have just, well, anyway, I just think that, you know, the United States policy over there, I think we should just leave them alone. I really do. in a major way because um, that whole region over there, I think needs to settle its own differences within itself. B: Yeah. A: And that's the course that they should go, I mean, you know, we can maybe help them a little bit, prompt them,",but I don't think this intervention at such high levels should be going on.,but I don't think this intervention at such high levels should be going on.,complAll,COMPLEMENT,Non-Factive,-3
2485,381,think,negation,"A: Good morning. Um, I mean, if I start this I just wanted to say that, um, one of the things that I don't think we really understood about the middle eastern situation is that they're a totally different type of people than we are, and I mean they think differently and their idea of what is justice is totally different from ours. and right now, I think that that's been proven in the fact that, um, they have just, well, anyway, I just think that, you know, the United States policy over there, I think we should just leave them alone. I really do. in a major way because um, that whole region over there, I think needs to settle its own differences within itself. B: Yeah. A: And that's the course that they should go, I mean, you know, we can maybe help them a little bit, prompt them,",but I don't think this intervention at such high levels should be going on.,but I don't think this intervention at such high levels should be going on.,complAll,COMPLEMENT,Non-Factive,-2
2486,381,think,negation,"A: Good morning. Um, I mean, if I start this I just wanted to say that, um, one of the things that I don't think we really understood about the middle eastern situation is that they're a totally different type of people than we are, and I mean they think differently and their idea of what is justice is totally different from ours. and right now, I think that that's been proven in the fact that, um, they have just, well, anyway, I just think that, you know, the United States policy over there, I think we should just leave them alone. I really do. in a major way because um, that whole region over there, I think needs to settle its own differences within itself. B: Yeah. A: And that's the course that they should go, I mean, you know, we can maybe help them a little bit, prompt them,",but I don't think this intervention at such high levels should be going on.,but I don't think this intervention at such high levels should be going on.,complAll,COMPLEMENT,Non-Factive,-3
2487,381,think,negation,"A: Good morning. Um, I mean, if I start this I just wanted to say that, um, one of the things that I don't think we really understood about the middle eastern situation is that they're a totally different type of people than we are, and I mean they think differently and their idea of what is justice is totally different from ours. and right now, I think that that's been proven in the fact that, um, they have just, well, anyway, I just think that, you know, the United States policy over there, I think we should just leave them alone. I really do. in a major way because um, that whole region over there, I think needs to settle its own differences within itself. B: Yeah. A: And that's the course that they should go, I mean, you know, we can maybe help them a little bit, prompt them,",but I don't think this intervention at such high levels should be going on.,but I don't think this intervention at such high levels should be going on.,complAll,COMPLEMENT,Non-Factive,-3
2488,381,think,negation,"A: Good morning. Um, I mean, if I start this I just wanted to say that, um, one of the things that I don't think we really understood about the middle eastern situation is that they're a totally different type of people than we are, and I mean they think differently and their idea of what is justice is totally different from ours. and right now, I think that that's been proven in the fact that, um, they have just, well, anyway, I just think that, you know, the United States policy over there, I think we should just leave them alone. I really do. in a major way because um, that whole region over there, I think needs to settle its own differences within itself. B: Yeah. A: And that's the course that they should go, I mean, you know, we can maybe help them a little bit, prompt them,",but I don't think this intervention at such high levels should be going on.,but I don't think this intervention at such high levels should be going on.,complAll,COMPLEMENT,Non-Factive,-2
2489,381,think,negation,"A: Good morning. Um, I mean, if I start this I just wanted to say that, um, one of the things that I don't think we really understood about the middle eastern situation is that they're a totally different type of people than we are, and I mean they think differently and their idea of what is justice is totally different from ours. and right now, I think that that's been proven in the fact that, um, they have just, well, anyway, I just think that, you know, the United States policy over there, I think we should just leave them alone. I really do. in a major way because um, that whole region over there, I think needs to settle its own differences within itself. B: Yeah. A: And that's the course that they should go, I mean, you know, we can maybe help them a little bit, prompt them,",but I don't think this intervention at such high levels should be going on.,but I don't think this intervention at such high levels should be going on.,complAll,COMPLEMENT,Non-Factive,-2
2490,382,know,negation,"B: and, you know, they just love kittens. A: Yeah. B: They just are fascinated. A: Oh, yeah. B:",So she doesn't know that this is a cat yet.,So she doesn't know that this is a cat yet.,matrix,MATRIX,Factive,3
2491,382,know,negation,"B: and, you know, they just love kittens. A: Yeah. B: They just are fascinated. A: Oh, yeah. B:",So she doesn't know that this is a cat yet.,So she doesn't know that this is a cat yet.,matrix,MATRIX,Factive,3
2492,382,know,negation,"B: and, you know, they just love kittens. A: Yeah. B: They just are fascinated. A: Oh, yeah. B:",So she doesn't know that this is a cat yet.,So she doesn't know that this is a cat yet.,matrix,MATRIX,Factive,2
2493,382,know,negation,"B: and, you know, they just love kittens. A: Yeah. B: They just are fascinated. A: Oh, yeah. B:",So she doesn't know that this is a cat yet.,So she doesn't know that this is a cat yet.,matrix,MATRIX,Factive,3
2494,382,know,negation,"B: and, you know, they just love kittens. A: Yeah. B: They just are fascinated. A: Oh, yeah. B:",So she doesn't know that this is a cat yet.,So she doesn't know that this is a cat yet.,matrix,MATRIX,Factive,3
2495,382,know,negation,"B: and, you know, they just love kittens. A: Yeah. B: They just are fascinated. A: Oh, yeah. B:",So she doesn't know that this is a cat yet.,So she doesn't know that this is a cat yet.,matrix,MATRIX,Factive,3
2496,382,know,negation,"B: and, you know, they just love kittens. A: Yeah. B: They just are fascinated. A: Oh, yeah. B:",So she doesn't know that this is a cat yet.,So she doesn't know that this is a cat yet.,matrix,MATRIX,Factive,-3
2497,382,know,negation,"B: and, you know, they just love kittens. A: Yeah. B: They just are fascinated. A: Oh, yeah. B:",So she doesn't know that this is a cat yet.,So she doesn't know that this is a cat yet.,matrix,MATRIX,Factive,-3
2498,382,know,negation,"B: and, you know, they just love kittens. A: Yeah. B: They just are fascinated. A: Oh, yeah. B:",So she doesn't know that this is a cat yet.,So she doesn't know that this is a cat yet.,matrix,MATRIX,Factive,3
2499,383,think,negation,"A: Yeah, but, uh, I guess most of the things that happen around here are pretty, uh, innocuous. Although, uh, from what I hear in the news, and I saw an episode of the T V show, COPS uh, one time that was in Pittsburgh, B: Uh-huh. A: and, uh, it did surprise me, because, you know, they were doing drug arrests and things like that,","but I don't really think those things happen too often because, like I said, from what's reported in the news, at least, it's not all that common.",but I don't really think those things happen too often,compl,COMPLEMENT,Non-Factive,-3
2500,383,think,negation,"A: Yeah, but, uh, I guess most of the things that happen around here are pretty, uh, innocuous. Although, uh, from what I hear in the news, and I saw an episode of the T V show, COPS uh, one time that was in Pittsburgh, B: Uh-huh. A: and, uh, it did surprise me, because, you know, they were doing drug arrests and things like that,","but I don't really think those things happen too often because, like I said, from what's reported in the news, at least, it's not all that common.",but I don't really think those things happen too often,compl,COMPLEMENT,Non-Factive,-1
